Age,Credit Score,Annual Income,PriorDefault,Employed,Approval,Gender
21.980740500565723,615.0,30.6732632935179,1,1,Yes,Female
31.820092667887092,654.0,98.0860493423744,1,1,Yes,Male
24.943554480607133,630.0,58.26414035756149,1,1,No,Male
32.00254300061831,728.0,39.48125138364435,0,1,Yes,Female
25.217793138373203,641.0,68.29347957174573,1,1,No,Male
24.943925891031597,621.0,42.44972690511081,1,0,No,Male
26.813834358510704,667.0,33.29742039289438,1,1,No,Male
24.445148627625272,550.0,27.198903695891527,1,0,No,Female
40.595703645114625,709.0,51.9506617342538,0,0,No,Others
34.17606351564476,702.0,43.61336138165346,0,1,Yes,Female
35.389250166991445,705.0,109.3901838582062,0,1,Yes,Male
47.2309595411787,821.0,114.46558896871565,0,0,Yes,Male
38.80623862070936,710.0,77.91508702447639,0,1,Yes,Male
26.88562734446903,714.0,46.21838492110825,0,0,Yes,Female
35.30022595322724,732.0,73.86453208313046,0,1,Yes,Female
26.019476278526863,645.0,27.90031656787348,1,1,No,Male
29.516950784634172,726.0,40.860896351795276,0,1,Yes,Female
44.624991526724955,772.0,114.96997780494296,0,1,Yes,Female
44.99541630253984,745.0,64.40171918715981,0,1,Yes,Male
41.694167001542105,711.0,50.917668694442625,0,1,No,Male
32.186842479576384,776.0,33.259569773279544,0,1,Yes,Others
54.684596766620416,787.0,111.31914102938765,0,1,Yes,Male
25.541311752093666,680.0,36.52463611047407,0,1,Yes,Female
43.83529249406712,757.0,126.83973515007213,0,1,Yes,Male
47.7053792466832,744.0,61.643712513394874,0,1,Yes,Female
34.91284196925962,635.0,72.15302459387475,1,0,No,Female
27.0393944398884,623.0,50.36791585844067,1,0,No,Female
38.67624657764905,674.0,74.88619535692521,1,1,Yes,Female
32.478805313700995,738.0,77.41235414785805,0,1,Yes,Female
36.663280451347276,754.0,76.5446920983237,0,1,Yes,Female
24.913777993125695,598.0,36.17784730268036,1,1,No,Male
25.26886746636494,615.0,84.00570083093024,1,1,No,Male
46.2736512060077,795.0,105.77574679175275,0,0,No,Female
21.0874861326511,537.0,24.846650136000733,1,1,Yes,Female
28.432648094535047,705.0,11.124731779210608,0,1,Yes,Male
27.44284169892155,693.0,30.61464514849359,0,1,Yes,Male
27.661365450716268,657.0,65.32952335821994,1,1,Yes,Female
33.718164106381735,710.0,78.16249890581253,0,0,No,Male
29.245009989769635,718.0,42.889754846226126,0,1,No,Female
25.797252982069306,579.0,50.65814522618846,1,1,No,Female
44.577358477367405,671.0,129.1347833377261,1,0,No,Female
36.75995340817674,760.0,49.27836717314992,0,1,Yes,Male
48.44706398056152,788.0,60.65735643365101,0,1,Yes,Male
28.173468566960373,684.0,67.51150200613824,0,1,No,Male
45.60256663556163,750.0,49.39305972873356,0,0,Yes,Male
23.02391837068037,619.0,49.44545185874284,1,1,Yes,Female
37.457396988197914,623.0,90.6321737471056,1,1,No,Female
31.32923892973072,714.0,101.9665514958843,0,1,Yes,Male
28.294242824006364,676.0,76.15472081428561,1,1,No,Male
77.96696449720153,792.0,149.94611147130217,0,1,No,Male
23.51165794060893,608.0,43.15728889695321,1,1,No,Others
33.542252131165,642.0,68.70817061198875,1,1,No,Male
28.076357456391893,726.0,40.38606955508297,0,1,Yes,Female
34.86987431284449,694.0,101.400561976496,0,0,No,Female
40.59180035865609,729.0,62.61081428621614,0,0,Yes,Female
39.532205367509654,782.0,74.55402097274941,0,0,No,Female
28.388782111153652,704.0,113.74963320584537,0,0,Yes,Male
27.34319950282969,704.0,44.013763202226585,0,0,Yes,Female
29.04810186860032,739.0,77.76789379171123,0,0,No,Male
34.00805313782304,763.0,88.5483649053374,0,0,No,Female
36.086181513448494,633.0,77.32202831494408,1,1,No,Male
42.7321958884322,632.0,83.67056189726452,1,0,No,Female
44.466493654904,714.0,105.58305298574592,0,1,Yes,Male
28.143302587154185,603.0,54.30568697092923,1,0,No,Female
31.569324892453416,719.0,50.05493002903921,0,1,Yes,Male
40.080574691127,697.0,94.45002311310323,0,1,Yes,Female
53.054105188474125,635.0,157.10349714310482,1,1,No,Male
27.959453029941805,558.0,91.76940765709983,1,1,No,Male
28.55728146575336,755.0,34.9028914852833,0,0,No,Female
49.19397304339607,727.0,79.89807176749497,0,1,Yes,Female
40.33779872713964,715.0,111.33747398604831,0,1,Yes,Male
52.622643653723834,743.0,79.16905810839864,0,1,Yes,Female
31.835501342745044,690.0,68.21586971373996,0,1,Yes,Female
49.713445224949666,787.0,107.85091070027177,0,1,Yes,Female
33.90245920383444,799.0,36.793781379407775,0,1,Yes,Male
48.72529619896736,721.0,87.30474356685971,0,0,Yes,Male
39.80818419486059,635.0,79.00118153170872,1,1,No,Female
43.73399865906682,781.0,53.40104665097596,0,0,No,Male
37.809239463438516,766.0,64.25344164549695,0,1,Yes,Female
26.349793204926126,700.0,51.31159780797837,0,0,Yes,Male
38.34438834898148,768.0,77.57783538156514,0,0,No,Male
42.17969530540222,690.0,93.68160223303322,0,1,Yes,Female
23.329843002475567,543.0,37.53536774292562,1,1,No,Female
26.846788442199138,631.0,37.29051242296682,1,1,No,Female
44.24136891602585,764.0,99.72316330052915,0,0,No,Male
34.96817512171509,693.0,21.775006978140766,0,0,No,Male
30.929528736435255,698.0,50.69652550339611,0,1,Yes,Male
36.70856516883376,740.0,79.09887028537531,0,1,Yes,Female
29.21713202883157,755.0,58.36115258547697,0,1,Yes,Female
25.885104664417334,713.0,33.45394898189495,0,1,Yes,Female
66.64581669499606,762.0,138.90749908416421,0,1,Yes,Male
34.681978785526525,677.0,93.15377112699298,0,1,Yes,Female
27.856657731865727,698.0,46.3937049610263,0,1,Yes,Male
35.311878508398735,721.0,99.59961670572133,0,1,Yes,Female
27.792243346056683,599.0,31.44195258467991,1,1,No,Male
23.536245073065245,684.0,31.83397234013554,0,1,Yes,Female
29.236190939877115,701.0,68.98762583144921,0,1,No,Male
38.516857969623814,633.0,66.27755555184945,1,1,No,Male
40.4453334005172,737.0,78.12986074911657,0,0,No,Male
34.858815737857974,746.0,74.42827052148309,0,0,Yes,Male
30.37513364693205,602.0,64.44726433985593,1,1,No,Male
22.435993704657747,563.0,43.690655657428636,1,0,No,Male
32.04766839423466,693.0,52.45113369185354,0,0,No,Male
34.35133847228111,707.0,42.79395511172385,0,1,Yes,Female
34.46680786675816,678.0,56.928099184255515,0,1,Yes,Male
21.471555104577156,614.0,38.41315679130849,1,1,No,Female
22.661736699585237,672.0,64.03108403158524,1,1,No,Male
29.151236202842167,647.0,56.80995215116639,1,1,No,Female
34.73572478310565,700.0,53.39991343311891,0,1,No,Female
37.38534291357616,748.0,78.47060321549888,0,1,Yes,Male
26.653375612709123,711.0,53.01437178808838,0,1,Yes,Female
30.157988770837143,624.0,44.93358305989439,1,1,No,Male
29.66202120447054,758.0,42.730023210097094,0,1,Yes,Female
37.117713231728516,729.0,84.85007210568861,0,0,No,Female
27.826429317396794,605.0,83.15173311037195,1,0,No,Male
53.01758137665459,768.0,69.17528878409384,0,1,Yes,Male
36.56749655462487,711.0,75.37355174870191,0,0,Yes,Male
28.45111728740023,605.0,51.62803945276271,1,1,No,Male
28.209334409312888,685.0,41.385795894768805,0,1,No,Female
32.58635743409614,515.0,74.49916721725754,1,1,Yes,Male
46.72437817291345,664.0,117.67910372328802,1,1,Yes,Male
28.377898039240378,626.0,35.353856155135404,1,1,Yes,Male
27.52020084944865,675.0,17.022811426603916,1,0,No,Male
25.499462654376376,694.0,65.4350215428912,0,1,Yes,Male
48.75653492605681,672.0,67.22294727025653,1,1,No,Female
38.8461741708286,721.0,68.08166399838008,0,1,Yes,Male
30.794636140757152,766.0,53.57709150634203,0,1,No,Female
30.07721652230388,684.0,91.5171034876861,0,0,No,Male
39.12989179280399,739.0,95.45929744236878,0,0,No,Male
43.586409252805424,690.0,119.18473713206026,0,0,No,Female
50.058604902936395,782.0,105.87628421656488,0,1,Yes,Male
47.0686476950547,761.0,136.49630212728545,0,1,Yes,Male
26.13199506119852,755.0,62.215667530533516,0,1,Yes,Female
36.962559766336135,696.0,63.0801086047726,0,1,Yes,Female
33.12736749354166,674.0,79.15384771632296,1,1,Yes,Male
41.377985609810324,771.0,77.50030398993596,0,1,Yes,Female
21.93668232014176,615.0,36.11524669318804,1,0,No,Female
46.012764337366214,724.0,182.3203693851783,0,0,Yes,Male
27.80038853741003,731.0,72.17191623186814,0,1,Yes,Male
29.46144601073549,644.0,53.18545349304647,1,1,No,Male
23.513705545962942,674.0,30.292999842899118,1,1,No,Male
43.88122014778385,673.0,151.07822197265318,1,1,No,Female
37.838376604958945,684.0,94.6626187804843,0,1,Yes,Female
32.47216841264968,706.0,78.78726718238835,0,0,Yes,Female
29.78857534076227,729.0,70.79620954237421,0,0,No,Male
25.847489047630514,635.0,40.23204135345268,1,1,Yes,Male
32.51578400558911,681.0,43.61680516609137,0,1,No,Female
34.80269160552282,670.0,67.6601592071309,1,0,Yes,Male
46.404925493138265,758.0,106.45173143742765,0,0,Yes,Female
30.534116590251497,731.0,101.73014791851985,0,0,Yes,Female
40.91234727400755,737.0,83.91691101545221,0,1,Yes,Female
39.494526225191585,785.0,92.34617818887483,0,1,Yes,Male
26.239300775286974,690.0,48.01878476312275,0,0,No,Male
26.857844122310865,545.0,37.90206450824895,1,0,No,Female
32.74917601613886,616.0,43.78708681972705,1,0,No,Female
38.09590569340627,732.0,70.76358057878218,0,1,Yes,Female
38.51008749746188,740.0,56.00579861324718,0,0,No,Male
43.29708505258584,805.0,128.67143755084004,0,1,Yes,Female
24.407166172266454,718.0,43.094212684497165,0,0,No,Female
39.59607108716672,690.0,104.90354010346461,0,0,No,Male
42.640851970105835,742.0,55.98247955914401,0,1,No,Female
25.753342006571444,615.0,46.44908181429984,1,1,No,Female
59.6389204203909,745.0,130.52500550691744,0,0,No,Male
24.287593641521923,570.0,51.84841712803886,1,1,No,Male
32.174596837035956,730.0,75.85683143573274,0,1,Yes,Female
32.22555680352565,673.0,65.80410291662238,1,1,Yes,Male
29.606202766121058,691.0,60.39009175003481,0,1,Yes,Female
34.80676840460994,717.0,79.18983412162693,0,1,Yes,Male
37.63817480429929,766.0,51.74983483134727,0,1,Yes,Male
35.574634854445115,749.0,72.33557135985494,0,0,No,Others
26.459255530065626,672.0,41.01260985900788,1,1,No,Female
29.75463835471523,629.0,94.93664839614443,1,1,No,Male
56.0681217898933,751.0,85.17423368478993,0,0,Yes,Female
22.384312406006934,618.0,19.069261560040463,1,0,No,Male
51.26197917366604,765.0,155.50199732435397,0,0,Yes,Male
39.220758861156135,736.0,98.65699045611599,0,1,Yes,Male
49.70489167361591,798.0,140.34777741787536,0,1,Yes,Male
28.347506552355018,771.0,47.74357160026677,0,1,Yes,Female
70.18660910773066,781.0,151.48839457368416,0,0,No,Female
24.950850359556227,536.0,37.75425675668731,1,1,No,Others
52.52783046955853,710.0,58.75817710307314,0,1,Yes,Female
52.90239722631604,769.0,110.09092676868737,0,1,No,Male
28.20579303819606,660.0,42.33142349381907,1,1,No,Female
36.96214593329726,740.0,81.95288912733378,0,1,Yes,Others
31.92189852835233,663.0,56.08233573281427,1,1,No,Female
33.84400442977146,751.0,57.03920408283166,0,1,Yes,Female
47.31787163213912,802.0,119.76410975365572,0,1,Yes,Female
49.01996343414709,709.0,84.23792211912365,0,1,No,Male
58.7006898709928,836.0,74.5175734467199,0,1,Yes,Female
34.383222361539865,698.0,62.57748518395435,0,0,No,Female
32.16421861114979,710.0,45.925983853372784,0,0,Yes,Female
34.072707577666236,703.0,72.51833660031214,0,0,Yes,Male
37.802854485604655,753.0,55.29770699499102,0,1,Yes,Female
68.60621958935681,812.0,162.076162696301,0,1,Yes,Female
40.524206600269935,689.0,65.2459613658105,0,0,Yes,Male
30.136060743187855,624.0,53.18861353852229,1,0,No,Female
43.98811376424113,709.0,137.16235426457047,0,1,Yes,Male
29.37529254969019,707.0,37.24997749460175,0,1,Yes,Male
27.529774407041277,705.0,52.072175957868325,0,1,Yes,Male
33.3527257219245,718.0,44.713079585989846,0,1,Yes,Female
27.211957509112747,682.0,34.90899373766755,0,1,Yes,Male
25.51206076126868,666.0,52.544288122137004,1,1,No,Female
34.92770566603542,697.0,95.6378860910788,0,1,Yes,Male
36.24138195739988,691.0,91.22288355479596,0,0,No,Male
55.21854273186555,781.0,132.19449511817686,0,1,Yes,Male
46.628365104590564,757.0,74.4193640302969,0,1,Yes,Male
49.459010988111864,754.0,151.9710136300411,0,1,Yes,Female
42.270017429755406,770.0,88.59558302713816,0,1,Yes,Female
43.29734409943536,632.0,104.92720928568411,1,1,No,Male
49.13586071313507,758.0,106.66350563210287,0,0,No,Male
20.653949797087144,607.0,83.37502655279971,1,1,No,Female
36.031811851207166,755.0,36.846066845116155,0,0,No,Male
37.07983460365801,676.0,63.72745476650883,1,0,No,Female
46.552684184848026,760.0,87.17147613855602,0,0,No,Female
26.394288251654576,758.0,20.783047293423166,0,1,Yes,Male
32.98370942836149,744.0,109.16671977546352,0,1,Yes,Male
40.07901118752304,731.0,106.37207772288404,0,1,Yes,Female
39.415752058740004,661.0,66.64180987348504,1,1,No,Male
33.948142523597156,715.0,74.20502837663592,0,1,Yes,Male
30.159235948154038,741.0,63.64621400186496,0,1,Yes,Male
36.133920603386045,738.0,114.16813370891232,0,1,Yes,Female
48.20038911290746,724.0,93.80310519692044,0,1,Yes,Female
35.8753478343321,702.0,53.741454798666155,0,1,Yes,Male
35.46181087656327,733.0,69.9020076479977,0,1,No,Female
26.58072514233117,697.0,100.49486275861858,0,1,Yes,Male
38.22063878798372,757.0,48.27191900732104,0,1,Yes,Female
27.3943226345073,716.0,35.724417952661156,0,0,No,Male
33.110449002792,681.0,77.50169906956724,0,0,No,Female
28.900515577421764,731.0,43.57396218438751,0,1,Yes,Female
42.040819828207916,728.0,77.25512549567688,0,1,Yes,Male
51.25379255513039,694.0,174.10041070019227,0,0,Yes,Male
47.716381242091,745.0,122.64874215809532,0,1,Yes,Male
38.72306925618521,769.0,59.80796665928826,0,0,Yes,Male
28.65942236664191,731.0,65.17842153158304,0,1,Yes,Male
29.634701870222763,651.0,42.36876173198392,1,1,No,Female
52.69542484036502,695.0,123.83835651281353,0,1,Yes,Female
30.33578000164613,663.0,82.80850895811915,1,0,No,Male
33.214478216629054,579.0,44.702699454042516,1,0,No,Female
41.525292327118215,766.0,92.22397820618122,0,1,Yes,Female
30.5505378221532,661.0,63.50530461156325,1,0,No,Female
39.12419055240473,662.0,76.40575770293712,1,1,Yes,Male
36.119878282529044,733.0,102.75801993383422,0,1,Yes,Male
77.89425585811877,778.0,131.6584578781049,0,0,No,Male
28.612890698231475,676.0,53.70184076776565,0,0,No,Male
30.395446291917054,739.0,74.4119391421782,0,1,Yes,Female
28.58098444203188,683.0,33.86565415729067,0,0,No,Female
33.91900045164549,688.0,53.28401132000948,0,0,Yes,Male
29.26253312566704,674.0,65.20194842063492,1,1,No,Male
28.789311231907302,764.0,59.163450120542166,0,1,Yes,Female
50.465238303919776,768.0,116.16670419746676,0,1,Yes,Female
32.64929287666672,716.0,64.74120787404979,0,0,Yes,Female
24.655826347078758,560.0,61.02120394409131,1,1,No,Male
37.52583615844133,648.0,103.24643309321779,1,1,No,Female
24.951801164983134,624.0,33.68947760395277,1,1,No,Female
47.206683637905094,744.0,129.51908384131698,0,1,Yes,Female
38.62884215484979,760.0,56.66654342493227,0,1,Yes,Male
48.46719249393311,758.0,95.87040580676882,0,1,Yes,Male
23.732877001638002,729.0,36.651959808423015,0,0,Yes,Male
43.92109191891428,703.0,122.89431501492548,0,1,Yes,Female
30.24236893770229,729.0,48.12390261988604,0,1,Yes,Female
34.56677469746845,737.0,87.41973427782004,0,1,No,Others
23.90402481029379,510.0,40.83858490875723,1,0,No,Female
22.364391202318046,606.0,30.544029767803934,1,0,No,Male
44.97593793010906,712.0,69.01955414808998,0,1,No,Male
49.302449014234085,818.0,138.73627500303218,0,1,Yes,Male
40.718075629911674,704.0,78.52017516688105,0,1,Yes,Male
62.09960681003315,770.0,89.52625743213986,0,0,Yes,Female
45.64307839275039,769.0,121.66812168168231,0,0,Yes,Female
29.791885984239762,699.0,65.1895478454061,0,1,Yes,Male
29.017769500269473,753.0,40.659231017775674,0,1,Yes,Female
28.27613909896995,625.0,79.3496239905082,1,1,No,Female
31.007534909520743,742.0,40.27229209665093,0,1,Yes,Male
33.20347223066578,734.0,94.96684807804442,0,1,Yes,Male
28.415044208768666,723.0,49.22050771996835,0,1,Yes,Male
37.31457755470142,743.0,85.61394404488284,0,1,Yes,Male
32.35857261149319,776.0,48.62322574255879,0,1,Yes,Female
42.721084989319564,698.0,83.08145445063018,0,1,No,Male
43.54001225976723,684.0,71.35404127484338,0,0,No,Male
22.166911452217214,628.0,59.560138507134525,1,1,No,Others
30.78420960487301,621.0,48.059897040334114,1,0,No,Female
48.65158473838733,801.0,139.07054680941812,0,1,Yes,Male
27.13122075532325,687.0,60.45100940841379,0,1,Yes,Female
38.40451847759675,750.0,71.04572477662713,0,0,No,Male
24.993687412602867,762.0,46.623437469412146,0,1,Yes,Male
22.735737865927995,642.0,40.73048272342202,1,0,No,Female
53.986516904074634,751.0,105.9785162780328,0,1,Yes,Male
29.68482066801473,770.0,67.50283256572939,0,1,Yes,Female
38.37756286696182,657.0,86.4451488677667,1,0,No,Male
23.003056042968495,674.0,79.14526128723219,1,1,No,Male
34.42992195244142,718.0,56.057650358285585,0,0,No,Female
29.320285863287804,588.0,48.273689946422074,1,0,No,Male
29.238147121091476,557.0,60.158661732428314,1,1,No,Female
41.564895938459,729.0,83.13848287410059,0,1,Yes,Female
40.85092435421387,709.0,96.56667065073655,0,0,No,Female
51.354263060927046,715.0,117.26639239872152,0,1,Yes,Female
48.021748454662806,769.0,90.2693412453056,0,1,Yes,Male
61.19244128467441,749.0,126.35205732665678,0,1,Yes,Female
47.96368974623376,734.0,104.59863034036303,0,0,No,Female
27.9437760543,669.0,59.29310386284804,1,1,No,Female
26.621623417569623,708.0,20.013049730762155,0,1,Yes,Female
32.444819648477974,683.0,90.25468429457527,0,1,Yes,Female
35.426972840470256,694.0,42.24664725684768,0,1,Yes,Male
35.38659920284,598.0,63.4134670436697,1,1,Yes,Female
46.96482198108765,738.0,106.53905640748087,0,0,Yes,Male
22.051849600364818,735.0,4.870000000000001,0,1,Yes,Male
39.79393931653287,733.0,59.65997753463242,0,1,No,Female
36.60052028816951,774.0,53.53764276560038,0,1,Yes,Male
31.879462800625866,713.0,47.133483340497705,0,1,Yes,Male
28.027722369852324,648.0,62.1801766329457,1,1,Yes,Male
49.440351296276546,761.0,88.6392805472706,0,1,Yes,Female
29.848375514327607,750.0,41.16226302088501,0,1,Yes,Male
29.979790697574327,633.0,71.56533988983102,1,0,No,Female
28.313689588664875,716.0,46.59295588944893,0,1,Yes,Male
36.33189503915307,654.0,102.21001519569977,1,1,No,Male
29.50933713593861,690.0,40.18055243772949,0,1,Yes,Male
32.38992743316973,716.0,76.12046538238275,0,1,No,Female
30.912983012098245,693.0,45.17725748923324,0,1,Yes,Male
48.729907674494285,635.0,111.03275505825111,1,1,No,Female
44.11598600455981,696.0,91.25098578246508,0,1,Yes,Female
39.93953264077786,757.0,60.612140861205226,0,1,No,Female
35.53813420933497,601.0,59.38359218726858,1,1,No,Female
33.9273627685798,684.0,67.1634103037681,0,1,Yes,Male
48.1394300394546,786.0,138.5701539142287,0,0,Yes,Female
57.6230311996477,707.0,129.83671042860655,0,0,No,Female
36.69555214357051,779.0,71.73598465226482,0,1,Yes,Female
61.983274742163964,735.0,133.7675488122244,0,0,No,Female
37.92717507185168,697.0,81.88645651137045,0,1,Yes,Female
34.91349209100856,722.0,36.09944383866219,0,0,No,Others
38.54722147657834,679.0,109.81401565168483,0,1,Yes,Male
30.929701654753796,668.0,88.64448804465027,1,0,No,Female
32.52647435579181,695.0,61.81239661983511,0,1,Yes,Female
38.71269678387709,741.0,110.73634801989489,0,1,No,Female
23.562014801253554,726.0,52.35391780381639,0,1,Yes,Male
43.60222434910001,702.0,138.20258544788953,0,1,No,Female
34.199943630931564,663.0,108.88862529356274,1,1,Yes,Female
45.18686730588286,756.0,98.33199552507173,0,1,Yes,Male
39.40443005311528,750.0,96.96524869877264,0,0,No,Female
41.04747714712532,765.0,45.45936407005573,0,1,Yes,Male
51.288398706864996,775.0,88.218227952957,0,1,Yes,Others
53.30156104832118,768.0,75.23850546115185,0,1,Yes,Male
53.254836360452416,720.0,110.73262087179216,0,0,No,Male
33.47122829314712,719.0,53.64930484764379,0,1,Yes,Male
37.496250393510735,623.0,67.92215320641884,1,0,No,Female
27.106231814210336,643.0,46.33687444039809,1,1,Yes,Male
53.33894616865359,775.0,104.86018925138208,0,1,Yes,Female
33.11673413204622,753.0,60.32174442700949,0,0,No,Female
31.737305767919814,639.0,69.68029558749726,1,1,No,Female
34.97605034370055,731.0,76.26546770082541,0,1,Yes,Male
33.652471853003476,748.0,66.99125586392937,0,1,Yes,Others
56.402979573431516,799.0,76.38678344402783,0,0,Yes,Female
44.83145205055197,778.0,107.31259672566142,0,1,Yes,Male
31.88013818673434,714.0,61.88756593473424,0,0,Yes,Male
39.65246918964387,728.0,120.37841694505737,0,1,Yes,Male
40.11741790601516,747.0,107.54440308950645,0,1,Yes,Female
27.134578873057862,740.0,42.672885166509694,0,1,Yes,Male
34.26440437926556,718.0,53.872049121012815,0,0,No,Male
35.398089609393026,732.0,54.64570415622418,0,1,Yes,Female
50.88320769177818,774.0,84.62966945907934,0,0,No,Female
45.77635833700555,740.0,85.51138439572213,0,1,Yes,Female
46.15709955799986,741.0,42.992042681330716,0,0,Yes,Female
46.45608833195904,692.0,116.84599737795983,0,1,Yes,Male
34.712606564625986,654.0,44.36493706357746,1,0,No,Female
44.839845991227236,780.0,110.33005905891878,0,0,No,Male
21.321055259717664,718.0,23.085653550120398,0,0,Yes,Female
37.46273667504893,761.0,77.96450765779494,0,1,Yes,Female
29.213833442019265,730.0,93.80152496838284,0,0,No,Male
34.27475830117935,690.0,87.40223993533763,0,1,Yes,Female
28.558338120009353,564.0,45.12491073861729,1,1,No,Male
41.53844649304417,709.0,74.35841018317402,0,1,Yes,Male
35.170137712871195,712.0,47.22900554310282,0,1,Yes,Female
34.666662411940806,713.0,104.48998288423361,0,0,No,Female
44.54815933854612,805.0,44.225905260145694,0,1,Yes,Female
53.87885375124168,719.0,134.84687453773682,0,0,No,Female
29.60930787721937,711.0,52.46556169246962,0,1,Yes,Female
36.17249894916631,729.0,68.5299027451376,0,0,No,Male
55.40805019827254,783.0,166.95705476694934,0,1,Yes,Male
31.622675121627402,786.0,32.33571305826472,0,1,Yes,Male
38.77266321409227,751.0,61.6485239532393,0,1,Yes,Male
38.791486639190765,701.0,38.10261637430071,0,0,No,Female
41.44030778622846,771.0,111.17786509666415,0,1,Yes,Male
30.48220788002294,648.0,72.58548090036857,1,0,No,Male
40.419706481236204,750.0,56.692582605584946,0,1,Yes,Male
44.32859601566513,763.0,120.50185857548705,0,1,Yes,Female
46.86737056289287,755.0,120.66398455075466,0,1,Yes,Female
18.170034303357397,616.0,27.750150677107623,1,1,Yes,Male
48.919267912321274,753.0,52.568972016513314,0,1,No,Female
65.35929470225123,698.0,135.1702550824545,0,1,Yes,Male
34.8903546361849,651.0,66.71362289514089,1,1,No,Female
66.65692098158792,793.0,161.3017779266961,0,1,Yes,Male
29.59245989822073,617.0,59.247335154092596,1,1,No,Male
39.79890538694879,760.0,107.34094005786805,0,0,No,Female
43.35491557039013,687.0,91.69338741097839,0,1,Yes,Female
29.164725727473208,659.0,52.09285866596817,1,1,No,Male
50.50755988580915,757.0,125.89608265999708,0,0,No,Female
23.705679673735084,488.0,21.20718665132935,1,1,Yes,Female
32.96132204411491,660.0,33.168900384922104,1,1,No,Female
31.567879449756287,712.0,56.51621227925112,0,0,Yes,Male
24.49242975647638,705.0,37.00693591627893,0,1,Yes,Male
45.11037516855951,759.0,129.66607789530102,0,1,Yes,Female
32.58157417792758,757.0,60.04894619591057,0,1,No,Male
38.91038261050521,711.0,62.58776552906172,0,1,Yes,Male
62.194804016166934,771.0,159.96356419699976,0,1,Yes,Male
23.07797380756898,646.0,63.73038738070321,1,0,No,Female
27.70675646881761,665.0,74.78435066557867,1,1,Yes,Male
38.70638960538225,736.0,100.79682938058802,0,1,Yes,Female
64.83020234750425,797.0,112.84201264392216,0,1,Yes,Male
30.68860226256864,630.0,70.78105104818404,1,1,No,Male
37.06422412720423,730.0,56.62711717915754,0,1,Yes,Male
44.287848369071966,742.0,86.54160174477187,0,1,Yes,Male
26.798058255196207,664.0,28.231193513577406,1,1,Yes,Female
34.24072348711951,752.0,47.84972612381512,0,1,Yes,Female
44.751071765275626,777.0,67.38729350567968,0,1,Yes,Male
41.29165895976661,712.0,88.38690430866568,0,1,No,Male
32.27896777705281,697.0,53.6672262538622,0,1,Yes,Female
23.93481411193404,673.0,25.091899075244473,1,0,No,Female
30.401762836106688,611.0,56.37151422116608,1,1,No,Female
22.176242396027316,614.0,39.928338400691516,1,1,No,Female
39.486911413652834,707.0,121.30933368730341,0,1,Yes,Male
40.64807112417403,672.0,105.92868390041757,1,1,Yes,Female
34.25647216963611,609.0,47.088265247370956,1,1,Yes,Male
28.3079801539985,733.0,51.15155260978533,0,0,Yes,Male
32.64507391057707,609.0,54.914388521109146,1,1,No,Female
29.423547493659363,734.0,69.98659770931067,0,1,Yes,Female
38.779535643193,767.0,100.67233884105303,0,0,No,Female
36.07974270896861,618.0,68.51887039528995,1,0,No,Male
50.01094775919613,768.0,93.0343098130901,0,1,Yes,Male
42.18239217223283,755.0,79.51563352338451,0,1,No,Male
33.671537796626495,714.0,132.06990814617126,0,1,Yes,Female
34.44660293530134,623.0,83.14616157524341,1,1,No,Male
35.438354580284795,747.0,71.34724777503347,0,1,Yes,Female
38.5631798949147,747.0,65.96225986037962,0,1,Yes,Male
27.665303507335953,728.0,70.87431896986638,0,1,No,Female
26.365364189888634,710.0,53.307088949141516,0,0,Yes,Female
36.85459649320002,723.0,79.88075002202442,0,1,Yes,Male
34.58956139778624,741.0,38.49528638183773,0,1,Yes,Male
54.514957850132745,769.0,85.86811959941386,0,1,Yes,Female
38.24916339721365,722.0,34.792700017966176,0,1,No,Female
30.516110828526518,664.0,37.307607274075984,1,1,No,Female
32.67933383713317,710.0,69.82915083700841,0,0,No,Female
29.381941787349803,572.0,34.46858378542953,1,0,No,Male
33.9932591665169,620.0,72.94633479842071,1,0,No,Female
61.83391143392971,790.0,119.48227015784597,0,0,No,Male
50.05984661837481,728.0,65.36743120464514,0,1,Yes,Female
48.62317460811021,682.0,85.85302707440172,0,0,No,Male
25.172428602085436,597.0,24.833231104066506,1,0,No,Female
25.541283387197005,611.0,51.472433131387405,1,1,Yes,Male
26.71351512234158,718.0,25.340348354117438,0,1,Yes,Male
38.464659718564015,795.0,72.1991315267009,0,0,No,Male
44.77664496611853,728.0,59.77008357435322,0,1,Yes,Female
29.788146091942114,685.0,42.548709823400564,0,1,No,Female
26.677649280143335,746.0,89.18438751608207,0,0,No,Female
33.14265512644894,741.0,88.98236916823271,0,0,Yes,Male
38.97350804048669,671.0,48.43508404767235,1,1,Yes,Female
24.90771275098001,608.0,41.81363470408141,1,1,No,Female
37.16752277511129,697.0,77.42563872089434,0,1,Yes,Male
47.31799601142142,699.0,106.74869661823729,0,0,Yes,Male
34.12580631438476,637.0,56.626912351984664,1,1,No,Male
44.638679920456035,741.0,76.37974809692012,0,1,Yes,Male
33.021493150000964,734.0,70.34282971820781,0,0,No,Male
34.28983347876711,720.0,88.32135437158311,0,1,Yes,Female
36.79556253290433,660.0,108.34735786165001,1,1,No,Male
37.08699457186104,718.0,85.95817686560372,0,1,No,Female
38.614140586072686,727.0,57.56270093666838,0,1,Yes,Female
